state,county,document_kind,artefact_kind,election_date,election_type,offices_covered,file_type,status,certification_date,county_fips,source_url,retrieval_date,sha256,pages,source_filename,repo_path,flags
TN,Franklin,results,document,2026-08-06,primary+general,unknown,pdf,unknown,unknown,47051,https://franklincotn.us/uploads/Alto%20Oak%20Grove.pdf,2026-09-16,457ab38d8a28c3db5ea164dd20a950f02dfcfbd1066da1bc5778f99c00348c6a,4,Alto-Oak-Grove.pdf,2026/2026-08-06/franklin/Alto-Oak-Grove.pdf,no status wording readable in the document; offices not enumerated; requires a full parse of the document
TN,Franklin,results,document,2026-08-06,primary+general,unknown,pdf,unknown,unknown,47051,https://franklincotn.us/uploads/Belvidere.pdf,2026-09-16,fa11e5b2c83cf591e49ad3addd28f34ea2c127f174e0a49ee9b5fedde53a4ce1,4,Belvidere.pdf,2026/2026-08-06/franklin/Belvidere.pdf,no status wording readable in the document; offices not enumerated; requires a full parse of the document
TN,Franklin,results,document,2026-08-06,primary+general,unknown,pdf,unknown,unknown,47051,https://franklincotn.us/uploads/Broadview.pdf,2026-09-16,9e47c736ba548f4318cb8d96381beb1a6338080d680b862e5d97d582afc48688,4,Broadview.pdf,2026/2026-08-06/franklin/Broadview.pdf,no status wording readable in the document; offices not enumerated; requires a full parse of the document
TN,Franklin,results,document,2026-08-06,primary+general,unknown,pdf,unknown,unknown,47051,https://franklincotn.us/uploads/Capitol%20Hill.pdf,2026-09-16,ff62edc064e57fc6ddcd59bb0f396963ccedddad7780037a9a8ecb180db6d27b,4,Capitol-Hill.pdf,2026/2026-08-06/franklin/Capitol-Hill.pdf,no status wording readable in the document; offices not enumerated; requires a full parse of the document
TN,Franklin,results,document,2026-08-06,primary+general,unknown,pdf,unknown,unknown,47051,https://franklincotn.us/uploads/Center%20Grove%20%20Winchester%20Springs.pdf,2026-09-16,014c75ae805bb8abe85a046453c6643dcb4f4265dcbeff6abe3152b350493ed0,4,Center-Grove-Winchester-Springs.pdf,2026/2026-08-06/franklin/Center-Grove-Winchester-Springs.pdf,no status wording readable in the document; offices not enumerated; requires a full parse of the document
TN,Franklin,results,document,2026-08-06,primary+general,unknown,pdf,unknown,unknown,47051,https://franklincotn.us/uploads/Clark%20Memorial.pdf,2026-09-16,683782a5df94d328ee1984544a16d9dd67eb18abfa5a2f3cd8334528e7b60901,4,Clark-Memorial.pdf,2026/2026-08-06/franklin/Clark-Memorial.pdf,no status wording readable in the document; offices not enumerated; requires a full parse of the document
TN,Franklin,results,document,2026-08-06,primary+general,unknown,pdf,unknown,unknown,47051,https://franklincotn.us/uploads/Cowan.pdf,2026-09-16,a2bbd10e117a5b8ac1003acf20ac633d30e8f53092b591d5c0fc0046f2635cb1,4,Cowan.pdf,2026/2026-08-06/franklin/Cowan.pdf,"election date taken from a bare date on the page, not from an 'Election Date' label; the page states none; no status wording readable in the document; offices not enumerated; requires a full parse of the document"
TN,Franklin,results,document,2026-08-06,primary+general,unknown,pdf,unknown,unknown,47051,https://franklincotn.us/uploads/Decherd.pdf,2026-09-16,9c3ee6b294a1b38012323e5f782af3b4ebd7e34f8ae62a2ece77c6e28bc2b04a,4,Decherd.pdf,2026/2026-08-06/franklin/Decherd.pdf,no status wording readable in the document; offices not enumerated; requires a full parse of the document
TN,Franklin,results,document,2026-08-06,primary+general,unknown,pdf,unknown,unknown,47051,https://franklincotn.us/uploads/Franklin%20County%20Annex.pdf,2026-09-16,7af476d5016e3c997796e5a596dff7155ab6618701bfa12255dc369c4f342a67,4,Franklin-County-Annex.pdf,2026/2026-08-06/franklin/Franklin-County-Annex.pdf,no status wording readable in the document; offices not enumerated; requires a full parse of the document
TN,Franklin,results,document,2026-08-06,primary+general,unknown,pdf,unknown,unknown,47051,https://franklincotn.us/uploads/Huntland.pdf,2026-09-16,192c3047039a2c404b8702b64577aeb70ff4b8a82eb7bb775f7cb6c0d66e9800,4,Huntland.pdf,2026/2026-08-06/franklin/Huntland.pdf,no status wording readable in the document; offices not enumerated; requires a full parse of the document
TN,Franklin,results,document,2026-08-06,primary+general,unknown,pdf,unknown,unknown,47051,https://franklincotn.us/uploads/Keith%20Springs.pdf,2026-09-16,b9c9fedb26089bc1c21eaaa7bd115d619cd31421401281c1382eb064e66eaff0,4,Keith-Springs.pdf,2026/2026-08-06/franklin/Keith-Springs.pdf,no status wording readable in the document; offices not enumerated; requires a full parse of the document
TN,Franklin,results,document,2026-08-06,primary+general,unknown,pdf,unknown,unknown,47051,https://franklincotn.us/uploads/North%20Lake.pdf,2026-09-16,12f3be0cc90a227e07779e8a7d116da38f49296d146050e0bc2146926896c5fc,5,North-Lake.pdf,2026/2026-08-06/franklin/North-Lake.pdf,no status wording readable in the document; offices not enumerated; requires a full parse of the document
TN,Franklin,results,document,2026-08-06,primary+general,unknown,pdf,unknown,unknown,47051,https://franklincotn.us/uploads/Sewanee.pdf,2026-09-16,4294bb57a790015fc40333981f6ab52c8295af102a28b0a65b29620c4b400946,4,Sewanee.pdf,2026/2026-08-06/franklin/Sewanee.pdf,no status wording readable in the document; offices not enumerated; requires a full parse of the document
TN,Franklin,results,document,2026-08-06,primary+general,unknown,pdf,unknown,unknown,47051,https://franklincotn.us/uploads/Sherwood.pdf,2026-09-16,44798287c677fd8f666fb749b0f6e761bdd553e3dc9d260a86b040b14ed0fe0a,4,Sherwood.pdf,2026/2026-08-06/franklin/Sherwood.pdf,no status wording readable in the document; offices not enumerated; requires a full parse of the document
TN,Franklin,results,document,2026-08-06,primary+general,unknown,pdf,unknown,unknown,47051,https://franklincotn.us/uploads/Summary.pdf,2026-09-16,08b375afcaf71ec2e7dd0e772a5423747c84be9ae6566a296cfe88104ac9fe7b,7,Summary.pdf,2026/2026-08-06/franklin/Summary.pdf,no status wording readable in the document; offices not enumerated; requires a full parse of the document
TN,Franklin,results,document,2026-08-06,primary+general,unknown,pdf,unknown,unknown,47051,https://franklincotn.us/uploads/UTSI.pdf,2026-09-16,927e0bd9529a443509ef488ddf660e26e2df6988dd3142dac7238aea30d553b3,5,UTSI.pdf,2026/2026-08-06/franklin/UTSI.pdf,no status wording readable in the document; offices not enumerated; requires a full parse of the document
TN,Franklin,results,document,2026-08-06,primary+general,unknown,pdf,unknown,unknown,47051,https://franklincotn.us/uploads/Walnut%20Grove.pdf,2026-09-16,514aa62991585b2a180f81d2be52e3e5ca73dd12fda8b302faa23b64aac8bae4,4,Walnut-Grove.pdf,2026/2026-08-06/franklin/Walnut-Grove.pdf,"election date taken from a bare date on the page, not from an 'Election Date' label; the page states none; no status wording readable in the document; offices not enumerated; requires a full parse of the document"
TN,Franklin,results,document,2026-08-06,primary+general,unknown,pdf,unknown,unknown,47051,https://franklincotn.us/uploads/election_commission_80_3703269086.pdf,2026-09-15,6cf237d308b0a058f2feffa58b521ff6356a9c36e8fa3b6135fbe6f4018b1772,4,election_commission_80_3703269086.pdf,2026/2026-08-06/franklin/election_commission_80_3703269086.pdf,no status wording readable in the document; offices not enumerated; requires a full parse of the document
TN,Franklin,results,document,2026-08-06,primary+general,unknown,pdf,unknown,unknown,47051,https://franklincotn.us/uploads/liberty.pdf,2026-09-16,fa31ff3ce05d3dbb91f94d4a1bdacffa52f70093866c9429d21d48754687c417,4,liberty.pdf,2026/2026-08-06/franklin/liberty.pdf,no status wording readable in the document; offices not enumerated; requires a full parse of the document
TN,Gibson,results,document,2026-08-06,primary+general,unknown,pdf,unknown,unknown,47053,https://irp.cdn-website.com/f769257e/files/uploaded/08+06+2026+results+Gibson+Co.pdf,2026-09-16,c915d372acbd2b7b4645a36ec68565b98655127d51d213d51e72f8e81363d6ed,8,08-06-2026-results-Gibson-Co.pdf,2026/2026-08-06/gibson/08-06-2026-results-Gibson-Co.pdf,"election date taken from a bare date on the page, not from an 'Election Date' label; the page states none; no status wording readable in the document; offices not enumerated; requires a full parse of the document; scanned, no text layer"
TN,Gibson,results,document,2026-08-06,primary+general,unknown,pdf,unknown,unknown,47053,https://irp.cdn-website.com/f769257e/files/uploaded/August+6-+2026+Precinct+results.pdf,2026-09-16,f4bc844f9b6c98f6b1936e6a8ac0a52cde4e3923b34b18120c236a1c335dc2f5,103,August-6--2026-Precinct-results.pdf,2026/2026-08-06/gibson/August-6--2026-Precinct-results.pdf,"election date taken from a bare date on the page, not from an 'Election Date' label; the page states none; no status wording readable in the document; offices not enumerated; requires a full parse of the document; scanned, no text layer"
TN,Grainger,results,document,2026-08-06,primary+general,unknown,pdf,unknown,unknown,47057,http://www.graingervotes.com/wp-content/uploads/2026/08/AUGUST2026RESULTS.FINAL_.pdf,2026-09-16,7b437ac503e52cc9abda76cea3da5408c085bbb042cf632a7bf5d50480ad2f24,9,AUGUST2026RESULTS.FINAL_.pdf,2026/2026-08-06/grainger/AUGUST2026RESULTS.FINAL_.pdf,"election date taken from a bare date on the page, not from an 'Election Date' label; the page states none; status DOWNGRADED: the filename says 'AUGUST2026RESULTS.FINAL_.pdf' but the document's first page yields no text by any means, so nothing in the document supports it; no status wording readable in the document; offices not enumerated; requires a full parse of the document"
TN,Greene,results,document,2026-08-06,primary,unknown,pdf,unknown,unknown,47059,https://bisgreengovprd.wpenginepowered.com/wp-content/uploads/2026/08/Results-August-6-2026-Election.pdf,2026-09-16,0b0c6d760b5cad3b031dae944b8383d31362dba57f1cc98037fa46a729a90fa6,55,Results-August-6-2026-Election.pdf,2026/2026-08-06/greene/Results-August-6-2026-Election.pdf,"election date taken from a bare date on the page, not from an 'Election Date' label; the page states none; no status wording readable in the document; offices not enumerated; requires a full parse of the document; scanned, no text layer"
TN,Hamilton,results,document,2026-08-06,general,unknown,txt,unknown,unknown,47065,https://raw.githubusercontent.com/hamcoec-dot/2608-OfficialResults/main/data/2026-08-06%20State%20Primary%20DETAILED%20with%20PROV.CSV,2026-09-16,b07ff654bd2ff047bff03263c4bc601055ed33a963a93a92cd6dff3f93a5330d,unknown,2026-08-06-State-Primary-DETAILED-with-PROV.txt,2026/2026-08-06/hamilton/2026-08-06-State-Primary-DETAILED-with-PROV.txt,no status wording readable in the document; offices not enumerated; requires a full parse of the document
TN,Hardin,results,document,2026-08-06,primary+general,unknown,pdf,official_claimed,unknown,47071,https://www.hardincoelections.com/wp-content/uploads/2026/08/Aug-26-Official-Results.pdf,2026-09-15,e1aa86f0c7000d9d49268bf184b0ba87acbc4e9c2deac0f945c90c11694013e4,11,Aug-26-Official-Results.pdf,2026/2026-08-06/hardin/Aug-26-Official-Results.pdf,"election date taken from a bare date on the page, not from an 'Election Date' label; the page states none; status is the DOCUMENT's own claim, read from its first page; no certification document is held; offices not enumerated; requires a full parse of the document"
TN,Hardin,not-results,document,2026-08-06,n/a,unknown,pdf,n/a,unknown,47071,https://www.hardincoelections.com/wp-content/uploads/2026/08/Daily-Tally-Sheet-August-6-2026.pdf,2026-09-15,dc5e01a4c5cd547028d577c705fc50fa75ee8399f40b145f210a9c0c59f14656,1,Daily-Tally-Sheet-August-6-2026.pdf,2026/2026-08-06/hardin/Daily-Tally-Sheet-August-6-2026.pdf,"NOT a results document; published because the county did, and marked so; election date taken from a bare date on the page, not from an 'Election Date' label; the page states none; offices not enumerated; requires a full parse of the document"
TN,Haywood,results,document,2026-08-06,primary+general,unknown,pdf,election_night,unknown,47075,https://haywoodvotes.com/wp-content/uploads/2026/08/Precinct-Results-8-7-2026-11-19-31-AM.pdf,2026-09-15,97c078fc742a0b6b77fc26d114e3a5b073d7bbb35a20189fc605d3691a4d8a7a,90,Precinct-Results-8-7-2026-11-19-31-AM.pdf,2026/2026-08-06/haywood/Precinct-Results-8-7-2026-11-19-31-AM.pdf,"election date taken from a bare date on the page, not from an 'Election Date' label; the page states none; offices not enumerated; requires a full parse of the document"
TN,Haywood,results,document,2026-08-06,primary+general,unknown,pdf,election_night,unknown,47075,https://haywoodvotes.com/wp-content/uploads/2026/08/unofficial-final-results.pdf,2026-09-15,4231c8b493edf4c0f3b5e94506972b71f9ca41cc1aaffac347acc98f740983dd,14,unofficial-final-results.pdf,2026/2026-08-06/haywood/unofficial-final-results.pdf,"election date taken from a bare date on the page, not from an 'Election Date' label; the page states none; offices not enumerated; requires a full parse of the document"
TN,Henry,results,document,2026-08-06,primary+general,unknown,pdf,unknown,unknown,47079,https://irp.cdn-website.com/76eef5f7/files/uploaded/Aug2026.pdf,2026-09-15,f75a3611536c6c798d51082abafefb9315dc17e2804e0ef933f1269a398a50e8,6,Aug2026.pdf,2026/2026-08-06/henry/Aug2026.pdf,no status wording readable in the document; offices not enumerated; requires a full parse of the document
TN,Henry,results,document,2026-08-06,primary+general,unknown,pdf,unknown,unknown,47079,https://irp.cdn-website.com/76eef5f7/files/uploaded/Aug2026PRECINTSUMMARY.pdf,2026-09-16,448764f53270ff5b1a7538996ed3b2786c0c0037d29a3f9afc65f170356d01a5,41,Aug2026PRECINTSUMMARY.pdf,2026/2026-08-06/henry/Aug2026PRECINTSUMMARY.pdf,no status wording readable in the document; offices not enumerated; requires a full parse of the document
TN,Hickman,results,document,2026-08-06,primary+general,unknown,pdf,election_night,unknown,47081,https://hickmancountytn.gov/images/uploads/portal_files/Precinct_Results-8-7-2026_09-22-51_AM.pdf,2026-09-15,d2bc15315e94283a5b02d5c4b7b57345be3acb800584f45259b18aca568837f1,84,Precinct_Results-8-7-2026_09-22-51_AM.pdf,2026/2026-08-06/hickman/Precinct_Results-8-7-2026_09-22-51_AM.pdf,"election date taken from a bare date on the page, not from an 'Election Date' label; the page states none; offices not enumerated; requires a full parse of the document"
TN,Humphreys,results,document,2026-08-06,primary+general,unknown,pdf,election_night,unknown,47085,https://img1.wsimg.com/blobby/go/43e686d1-1a4d-486c-be71-5b118419da12/downloads/ffbd5fbb-0866-44dd-b208-46d0a714e3d2/August%206%2C%202026%20Election%20Results.pdf?ver=1786964422291,2026-09-16,02fdee7020b1aedbe59196bfab0a8e60f5f4826e535cc6b3df6013b884c5bb90,7,August-6-2026-Election-Results.pdf,2026/2026-08-06/humphreys/August-6-2026-Election-Results.pdf,"election date taken from a bare date on the page, not from an 'Election Date' label; the page states none; offices not enumerated; requires a full parse of the document; scanned, no text layer"
TN,Jackson,results,document,2026-08-06,primary+general,unknown,pdf,unknown,unknown,47087,https://jacksoncountytn.gov/uploads/election-commission/pdf_embed/1-2-jackson-county-election-commission-08-06-26.pdf,2026-09-16,93946e0d69dee930ac5bb9d209a75a5ae2260ba1475aa844359648f111e01be0,4,1-2-jackson-county-election-commission-08-06-26.pdf,2026/2026-08-06/jackson/1-2-jackson-county-election-commission-08-06-26.pdf,"election date taken from a bare date on the page, not from an 'Election Date' label; the page states none; no status wording readable in the document; offices not enumerated; requires a full parse of the document; scanned, no text layer"
TN,Jackson,results,document,2026-08-06,primary,unknown,pdf,certified_claimed,unknown,47087,https://jacksoncountytn.gov/uploads/election-commission/pdf_embed/certified-election-results-08062026.pdf,2026-09-16,3861a7cf01ee6f571675a9ff7667459438d218c63af4b9e6890682ffa32f69ac,44,certified-election-results-08062026.pdf,2026/2026-08-06/jackson/certified-election-results-08062026.pdf,"election date taken from a bare date on the page, not from an 'Election Date' label; the page states none; status is the DOCUMENT's own claim, read from its first page; no certification document is held; offices not enumerated; requires a full parse of the document; scanned, no text layer"
TN,Jackson,results,document,2026-08-06,primary+general,unknown,pdf,unknown,unknown,47087,https://jacksoncountytn.gov/uploads/election-commission/pdf_embed/ev-abs-08062026.pdf,2026-09-16,3a388dbe99466ac9aee3588142b3a7047c7209c4723135d214238c3cc0a53092,6,ev-abs-08062026.pdf,2026/2026-08-06/jackson/ev-abs-08062026.pdf,"election date taken from a bare date on the page, not from an 'Election Date' label; the page states none; no status wording readable in the document; offices not enumerated; requires a full parse of the document; scanned, no text layer"
TN,Jefferson,results,document,2026-08-06,primary,unknown,pdf,unknown,unknown,47089,https://jeffersoncountytn.gov/wp-content/uploads/2026/08/official-results.pdf,2026-09-15,ccab9087f73ab4c630abc5fc297ef6dfe801e3507affeb670662357ab520a977,10,official-results.pdf,2026/2026-08-06/jefferson/official-results.pdf,"election date taken from a bare date on the page, not from an 'Election Date' label; the page states none; no status wording readable in the document; offices not enumerated; requires a full parse of the document; scanned, no text layer"
TN,Johnson,results,document,2026-08-06,primary,unknown,pdf,unknown,unknown,47091,https://img1.wsimg.com/blobby/go/912cbbed-783e-416f-a869-13037d143c49/JohnsonCountyPrecinctTotals.pdf,2026-09-16,7abe32f7e163dc136f66aa7562a4606b2f26dd2d95f63ab7c9b40b00391c5eec,31,JohnsonCountyPrecinctTotals.pdf,2026/2026-08-06/johnson/JohnsonCountyPrecinctTotals.pdf,"election date taken from a bare date on the page, not from an 'Election Date' label; the page states none; no status wording readable in the document; offices not enumerated; requires a full parse of the document"
TN,Knox,results,document,2026-08-06,primary+general,unknown,pdf,unknown,unknown,47093,https://knoxcounty.org/election/archive/2026-08-06/cumulative.pdf,2026-09-16,e6473ee2e917889e28889b05512e8a55ac4ea79cb196765c6a1035d13a2e004e,27,cumulative.pdf,2026/2026-08-06/knox/cumulative.pdf,"election date taken from a bare date on the page, not from an 'Election Date' label; the page states none; status DOWNGRADED: the filename says 'Count_CumulativeReport 8/6/2026' but the document's first page yields no text by any means, so nothing in the document supports it; no status wording readable in the document; offices not enumerated; requires a full parse of the document"
TN,Knox,results,document,2026-08-06,primary+general,unknown,pdf,unknown,unknown,47093,https://knoxcounty.org/election/archive/2026-08-06/precinct.pdf,2026-09-16,5b7be5ed166cb6303b3be1eeab48fa05a5bf0dfc41b6bec6fc1537e42afd1def,1060,precinct.pdf,2026/2026-08-06/knox/precinct.pdf,"election date taken from a bare date on the page, not from an 'Election Date' label; the page states none; status DOWNGRADED: the filename says 'Count_PrecinctResults 8/6/2026' but the document's first page yields no text by any means, so nothing in the document supports it; no status wording readable in the document; offices not enumerated; requires a full parse of the document"
TN,Lauderdale,results,document,2026-08-06,primary+general,unknown,pdf,unknown,unknown,47097,https://www.lauderdaletnelections.com/wp-content/uploads/2026/08/Final-results.pdf,2026-09-16,07bd21efdf34fa9214780922c384a277fbe8d32ee914d8e720e5d716925d305b,6,Final-results.pdf,2026/2026-08-06/lauderdale/Final-results.pdf,"election date taken from a bare date on the page, not from an 'Election Date' label; the page states none; no status wording readable in the document; offices not enumerated; requires a full parse of the document; scanned, no text layer"
TN,Lawrence,results,document,2026-08-06,primary+general,unknown,pdf,unknown,unknown,47099,https://lawrencecountytn.gov/2026/08/11/2026-lawrence-county-tn-election-results/,2026-09-16,b13a8c3a9496b4f96e4a62a6ac60569b819717c64d4d73adf6ff78ab16d65dd8,7,2026-LawCo-General-State-Primary-Election-Results-7-page.pdf,2026/2026-08-06/lawrence/2026-LawCo-General-State-Primary-Election-Results-7-page.pdf,"election date taken from a bare date on the page, not from an 'Election Date' label; the page states none; no status wording readable in the document; offices not enumerated; requires a full parse of the document; scanned, no text layer"
TN,Lewis,results,document,2026-08-06,primary+general,unknown,pdf,unknown,unknown,47101,https://img1.wsimg.com/blobby/go/43a9b6a0-68b8-4a56-8e2b-8e3f105bb3c0/downloads/965600f0-3190-4b20-8c45-573aa16e3402/unofficial%20election%20results%202026%20state%20Primary.pdf?ver=1786715635022,2026-09-16,729aabeafa3267fc0b0fc37026dd56cb053ab17914b9074e9417e54d9966d4f0,72,unofficial-election-results-2026-state-Primary.pdf,2026/2026-08-06/lewis/unofficial-election-results-2026-state-Primary.pdf,"election date taken from a bare date on the page, not from an 'Election Date' label; the page states none; status DOWNGRADED: the filename says 'unofficial%20election%20results%202026%20state%20Primary.pdf' but the document's first page yields no text by any means, so nothing in the document supports it; no status wording readable in the document; offices not enumerated; requires a full parse of the document"
TN,Loudon,results,document,2026-08-06,unknown,unknown,pdf,official_claimed,unknown,47105,https://loudoncountyvotes.com/archives/2026/August_2026_OfficialResults_PrecinctReport.pdf,2026-09-15,3fdfc8a2f7c4989c747ac6d7ae176cb1899ab09c9e7f637b7d369838463e4aa3,178,August_2026_OfficialResults_PrecinctReport.pdf,2026/2026-08-06/loudon/August_2026_OfficialResults_PrecinctReport.pdf,"election date taken from a bare date on the page, not from an 'Election Date' label; the page states none; no election type readable from the document or its label; status is the DOCUMENT's own claim, read from its first page; no certification document is held; offices not enumerated; requires a full parse of the document"
TN,Loudon,results,document,2026-08-06,unknown,unknown,pdf,official_claimed,unknown,47105,https://loudoncountyvotes.com/archives/2026/August_2026_OfficialResults_SummaryReport.pdf,2026-09-15,d8b77a9d07c62a070e52df2ad4f8e310351f89897e8772585ace55e3736e31a6,22,August_2026_OfficialResults_SummaryReport.pdf,2026/2026-08-06/loudon/August_2026_OfficialResults_SummaryReport.pdf,"election date taken from a bare date on the page, not from an 'Election Date' label; the page states none; no election type readable from the document or its label; status is the DOCUMENT's own claim, read from its first page; no certification document is held; offices not enumerated; requires a full parse of the document"
TN,Macon,results,document,2026-08-06,primary+general,unknown,pdf,unknown,unknown,47111,https://cms2.revize.com/revize/maconcountytn/State%20Primary%20County%20General%20August%20Precinct%20Files.pdf?t=202608181007250,2026-09-16,bab24ba3a7e669c366a4322f64d8fe36630b2186051a929b710edf3f84e3d8c2,41,State-Primary-County-General-August-Precinct-Files.pdf,2026/2026-08-06/macon/State-Primary-County-General-August-Precinct-Files.pdf,no status wording readable in the document; offices not enumerated; requires a full parse of the document
TN,Macon,results,document,2026-08-06,primary+general,unknown,pdf,unknown,unknown,47111,"https://cms2.revize.com/revize/maconcountytn/Unofficial%20Results%20August%206,%202026.pdf?t=202608181003310",2026-09-16,e8aa554be7e9a86e6abefc6c5e479bbdf96c96e23e231a600c63fbdc81c780de,6,Unofficial-Results-August-6-2026.pdf,2026/2026-08-06/macon/Unofficial-Results-August-6-2026.pdf,"election date taken from a bare date on the page, not from an 'Election Date' label; the page states none; no status wording readable in the document; offices not enumerated; requires a full parse of the document; scanned, no text layer"
TN,Madison,results,document,2026-08-06,primary+general,unknown,pdf,unknown,unknown,47113,https://madisoncountytn.gov/DocumentCenter/View/18163,2026-09-16,efcb270d015360c0480aaa7d8b164ff14131cb74286baaa0d676f8e539c1e41d,178,18163.pdf,2026/2026-08-06/madison/18163.pdf,"election date taken from a bare date on the page, not from an 'Election Date' label; the page states none; status DOWNGRADED: the filename says '2026 August 6 State and Federal Primary & County General Res' but the document's first page yields no text by any means, so nothing in the document supports it; no status wording readable in the document; offices not enumerated; requires a full parse of the document"
TN,Marion,results,document,2026-08-06,primary+general,unknown,pdf,election_night,unknown,47115,https://marionvotes.com/wp-content/uploads/2026/08/Precinct-Results-8-10-2026-05-37-28-PM.pdf,2026-09-15,167d905a403e2cad7a2178699518af2f47979a6414edbd9c53691a47b611a0b5,136,Precinct-Results-8-10-2026-05-37-28-PM.pdf,2026/2026-08-06/marion/Precinct-Results-8-10-2026-05-37-28-PM.pdf,"election date taken from a bare date on the page, not from an 'Election Date' label; the page states none; offices not enumerated; requires a full parse of the document"
TN,Marshall,results,document,2026-08-06,primary+general,unknown,pdf,unknown,unknown,47117,https://marshallcountytn.gov/a/uploads/140504,2026-09-15,b1f3f77c73c64e00a84a71b1952976fad73db5faf81c4c5e3e875399b5b951e5,6,140504.pdf,2026/2026-08-06/marshall/140504.pdf,no status wording readable in the document; offices not enumerated; requires a full parse of the document
TN,McMinn,results,document,2026-08-06,primary,unknown,pdf,unknown,unknown,47107,https://files.cdn-files-a.com/uploads/3293126/normal_6a8c79bc050e4.pdf,2026-09-16,3aedd45919f02c71877145a49e082053e9f4db8000d91662ac3b0d61c420df26,13,normal_6a8c79bc050e4.pdf,2026/2026-08-06/mcminn/normal_6a8c79bc050e4.pdf,"election date taken from a bare date on the page, not from an 'Election Date' label; the page states none; no status wording readable in the document; offices not enumerated; requires a full parse of the document"
TN,Meigs,results,document,2026-08-06,primary+general,unknown,pdf,unknown,unknown,47121,https://drive.google.com/uc?export=download&id=1QiM2qB-ACE6NKe1HoBjkBUm6cN_N-DWT,2026-09-16,6c4da52be54e98b7a11544c4b28096da1e966549d9f62f8e2977f31d04ead95b,4,Aug-6-2026-CITY-HALL-ELECTION-RESULTS.pdf,2026/2026-08-06/meigs/Aug-6-2026-CITY-HALL-ELECTION-RESULTS.pdf,no status wording readable in the document; offices not enumerated; requires a full parse of the document
TN,Meigs,results,document,2026-08-06,primary+general,unknown,pdf,unknown,unknown,47121,https://drive.google.com/uc?export=download&id=1kup4fRpcpQEX3hoqSRgubY4MgCLjDfz7,2026-09-16,40fd6d9eacb6b28b0ad7ecc3bae939857671e52e3c6fbb5f76d407e2370ffdd7,4,Aug-6-2026-COURTHOUSE-ELECTION-RESULTS.pdf,2026/2026-08-06/meigs/Aug-6-2026-COURTHOUSE-ELECTION-RESULTS.pdf,no status wording readable in the document; offices not enumerated; requires a full parse of the document
TN,Meigs,results,document,2026-08-06,primary+general,unknown,pdf,unknown,unknown,47121,https://drive.google.com/uc?export=download&id=10XbUE7Jfarubi8Q_dXXusl1MRyi2zI8Q,2026-09-16,09e03d7f1dce6fcdca8cf9dd6f533142fc78e8e030548448a70583024d1f3d2e,4,Aug-6-2026-EASTVIEW-ELECTION-RESULTS.pdf,2026/2026-08-06/meigs/Aug-6-2026-EASTVIEW-ELECTION-RESULTS.pdf,no status wording readable in the document; offices not enumerated; requires a full parse of the document
TN,Meigs,results,document,2026-08-06,primary+general,unknown,pdf,unknown,unknown,47121,https://drive.google.com/uc?export=download&id=1CfJxGyMWTjXs0OZNeQVkRZIuc6P3ibQy,2026-09-16,7646a3402ec0e34e9fd6611f8561bf7ee81f9c26b7a8e002578f53b90ba9dede,5,Aug-6-2026-ELECTION-SUMMARY-RESULTS.pdf,2026/2026-08-06/meigs/Aug-6-2026-ELECTION-SUMMARY-RESULTS.pdf,"election date taken from a bare date on the page, not from an 'Election Date' label; the page states none; no status wording readable in the document; offices not enumerated; requires a full parse of the document; scanned, no text layer"
TN,Meigs,results,document,2026-08-06,primary+general,unknown,pdf,unknown,unknown,47121,https://drive.google.com/uc?export=download&id=1qwIAHM4QfAffHuXsZNQKfuwvM4_pNwOv,2026-09-16,e5cbb0e36aa9d57291c4a094bee2ce68303d75966cfc2c6bfc4dcfd7a302720f,4,Aug-6-2026-MEIGS-NORTH-ELECTION-RESULTS.pdf,2026/2026-08-06/meigs/Aug-6-2026-MEIGS-NORTH-ELECTION-RESULTS.pdf,no status wording readable in the document; offices not enumerated; requires a full parse of the document
TN,Meigs,results,document,2026-08-06,primary+general,unknown,pdf,unknown,unknown,47121,https://drive.google.com/uc?export=download&id=1wN_zz8dQybuR7_pY1oNJ6lHDVDm3zQHQ,2026-09-16,e769fa174018d7498a40f892c6edbd8af0022df99ff7c40811cdad20808154b3,4,Aug-6-2026-MEIGS-SOUTH-ELECTION-RESULTS.pdf,2026/2026-08-06/meigs/Aug-6-2026-MEIGS-SOUTH-ELECTION-RESULTS.pdf,"election date taken from a bare date on the page, not from an 'Election Date' label; the page states none; no status wording readable in the document; offices not enumerated; requires a full parse of the document; scanned, no text layer"
TN,Meigs,results,document,2026-08-06,primary+general,unknown,pdf,unknown,unknown,47121,https://drive.google.com/uc?export=download&id=1UEwmJZLPtrtdnpVJfakHQSYwV-uAKzxZ,2026-09-16,a05652907ef68bb49bbff1d53b7865afd9fbcbcc80db8c22311ee0159cfc749d,4,Aug-6-2026-TEN-MILE-ELECTION-RESULTS.pdf,2026/2026-08-06/meigs/Aug-6-2026-TEN-MILE-ELECTION-RESULTS.pdf,no status wording readable in the document; offices not enumerated; requires a full parse of the document
